iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AND,Europe,Andorra,1/7/2021,8348,40,52.143,84,0,0,104555.19,500.983,653.067,1052.065,0,0,1.06,,,,,,,,,,,,,416,5.264,0.1027,9.7,tests performed,,,,,,,,,,,,,,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/8/2021,8348,0,42.714,84,0,0,104555.19,0,534.978,1052.065,0,0,1.07,,,,,,,,,,,,,421,5.327,0.1262,7.9,tests performed,,,,,,,,,,,,,,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/9/2021,8489,141,53.143,84,0,0,106321.155,1765.966,665.592,1052.065,0,0,1.07,,,,,,,,,,,,,426,5.39,0.1408,7.1,tests performed,,,,,,,,,,,,,,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/10/2021,8586,97,60,85,1,0.143,107536.039,1214.884,751.475,1064.589,12.525,1.789,1.06,,,,,,,,,,,,,431,5.453,0.1306,7.7,tests performed,,,,,,,,,,,,,,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/11/2021,8586,0,56.286,85,0,0.143,107536.039,0,704.955,1064.589,0,1.789,1.06,,,,,,,,,130664,,1653.263,,436,5.517,0.1104,9.1,tests performed,,,,,,,,,,,,,,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/12/2021,8682,96,61.857,86,1,0.286,108738.399,1202.36,774.735,1077.114,12.525,3.578,1.06,,,,,,,,,,,,,447,5.656,0.1195,8.4,tests performed,,,,,,,,,,,,,,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/13/2021,8745,63,62.429,87,1,0.429,109527.448,789.049,781.892,1089.638,12.525,5.368,1.06,,,,,,,,,,,,,458,5.795,0.1466,6.8,tests performed,,,,,,,,,,,,,,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/14/2021,8818,73,67.143,87,0,0.429,110441.742,914.294,840.936,1089.638,0,5.368,1.06,,,,,,,,,,,,,469,5.934,0.1584,6.3,tests performed,,,,,,,,,,,,,,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/15/2021,8868,50,74.286,88,1,0.571,111067.971,626.229,930.397,1102.163,12.525,7.157,1.05,,,,,,,,,,,,,480,6.073,0.136,7.4,tests performed,,,,,,,,,,,,,,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/16/2021,8946,78,65.286,88,0,0.571,112044.888,976.917,817.676,1102.163,0,7.157,1.04,,,,,,,,,,,,,491,6.213,0.1315,7.6,tests performed,,,,,,,,,,,,,,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/17/2021,9038,92,64.571,91,3,0.857,113197.149,1152.261,808.73,1139.737,37.574,10.735,1.04,,,,,,,,,,,,,502,6.352,0.1414,7.1,tests performed,,,,,,,,,,,,,,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/18/2021,9038,0,64.571,91,0,0.857,113197.149,0,808.73,1139.737,0,10.735,1.03,,,,,,,,,134259,,1698.75,,514,6.504,0.1381,7.2,tests performed,,,,,,,,,,,,,,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/19/2021,9083,45,57.286,91,0,0.714,113760.755,563.606,717.479,1139.737,0,8.946,1.03,,,,,,,,,,,,,572,7.237,0.1279,7.8,tests performed,,,,,,,,,,,,,,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/20/2021,9194,111,64.143,92,1,0.714,115150.984,1390.228,803.362,1152.261,12.525,8.946,1.02,,,,,,,,,,,,,630,7.971,0.1111,9,tests performed,,,,,,,,,,,,,,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/21/2021,9308,114,70,92,0,0.714,116578.786,1427.802,876.721,1152.261,0,8.946,1.01,,,,,,,,,,,,,688,8.705,0.1061,9.4,tests performed,,,,,,,,,,,,,,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/22/2021,9379,71,73,93,1,0.714,117468.031,889.245,914.294,1164.786,12.525,8.946,1.01,,,,,,,,,,,,,747,9.452,0.0899,11.1,tests performed,,,,,,,,,,,,,,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/23/2021,9416,37,67.143,93,0,0.714,117931.44,463.409,840.936,1164.786,0,8.946,1,,,,,,,,,,,,,805,10.185,0.0818,12.2,tests performed,,,,,,,,,,,,,,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/24/2021,9499,83,65.857,96,3,0.714,118970.981,1039.54,824.833,1202.36,37.574,8.946,0.99,,,,,,,,,,,,,863,10.919,0.0771,13,tests performed,,,,,,,,,,,,,,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/25/2021,9549,50,73,96,0,0.714,119597.21,626.229,914.294,1202.36,0,8.946,0.99,,,,,,,,,140711,,1780.386,,922,11.666,0.0795,12.6,tests performed,576,576,,,,,0.72,0.72,,,,,,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/26/2021,9596,47,73.286,97,1,0.857,120185.865,588.655,917.873,1214.884,12.525,10.735,0.98,,,,,,,,,,,,,877,11.096,0.0723,13.8,tests performed,,,,,,66,,,,,827,66,0.083,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/27/2021,9638,42,63.429,97,0,0.714,120711.897,526.032,794.416,1214.884,0,8.946,0.97,,,,,,,,,,,,,833,10.54,0.07,14.3,tests performed,,,,,,66,,,,,827,66,0.083,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/28/2021,9716,78,58.286,98,1,0.857,121688.814,976.917,730.004,1227.409,12.525,10.735,0.97,,,,,,,,,,,,,788,9.97,0.0725,13.8,tests performed,,,,,,66,,,,,827,66,0.083,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/29/2021,9779,63,57.143,100,2,1,122477.863,789.049,715.69,1252.458,25.049,12.525,0.96,,,,,,,,,,,,,744,9.414,0.0808,12.4,tests performed,,,,,,66,,,,,827,66,0.083,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/30/2021,9837,58,60.143,100,0,1,123204.288,726.426,753.264,1252.458,0,12.525,0.96,,,,,,,,,,,,,700,8.857,0.0788,12.7,tests performed,,,,,,66,,,,,827,66,0.083,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,1/31/2021,9885,48,55.143,101,1,0.714,123805.468,601.18,690.641,1264.983,12.525,8.946,0.95,,,,,,,,,,,,,655,8.288,0.0846,11.8,tests performed,,,,,,66,,,,,827,66,0.083,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,106.5,29.22,48.15,1347.1293
AND,Europe,Andorra,2/1/2021,9937,52,55.429,101,0,0.714,124456.746,651.278,694.22,1264.983,0,8.946,0.95,,,,,,,,,144987,,1834.489,,611,7.731,0.0879,11.4,tests performed,1036,1036,,,,66,1.3,1.3,,,827,66,0.083,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/2/2021,9972,35,53.714,101,0,0.571,124895.107,438.36,672.749,1264.983,0,7.157,0.94,,,,,,,,,,,,,597,7.554,0.0907,11,tests performed,,,,,,60,,,,,751,60,0.075,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/3/2021,10017,45,54.143,102,1,0.714,125458.713,563.606,678.117,1277.507,12.525,8.946,0.94,,,,,,,,,,,,,584,7.389,0.0866,11.5,tests performed,,,,,,55,,,,,689,55,0.069,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/4/2021,10070,53,50.571,103,1,0.714,126122.515,663.803,633.386,1290.032,12.525,8.946,0.93,,,,,,,,,,,,,571,7.225,0.0896,11.2,tests performed,,,,,,50,,,,,626,50,0.063,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/5/2021,10137,67,51.143,103,0,0.429,126961.662,839.147,640.543,1290.032,0,5.368,0.93,,,,,,,,,,,,,557,7.048,0.0859,11.6,tests performed,,,,,,44,,,,,551,44,0.055,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/6/2021,10172,35,47.857,104,1,0.571,127400.023,438.36,599.391,1302.556,12.525,7.157,0.93,,,,,,,,,,,,,544,6.883,0.0843,11.9,tests performed,,,,,,39,,,,,488,39,0.049,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/7/2021,10206,34,45.857,105,1,0.571,127825.858,425.836,574.341,1315.081,12.525,7.157,0.92,,,,,,,,,,,,,530,6.706,0.0846,11.8,tests performed,,,,,,34,,,,,426,34,0.043,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/8/2021,10251,45,44.857,106,1,0.714,128389.464,563.606,561.817,1327.605,12.525,8.946,0.92,,,,,,,,,148604,,1880.254,,517,6.541,0.0837,11.9,tests performed,,,,,,28,,,,,351,28,0.035,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/9/2021,10275,24,43.286,106,0,0.714,128690.054,300.59,542.135,1327.605,0,8.946,0.92,,,,,,,,,,,,,524,6.63,0.0804,12.4,tests performed,,,,,,28,,,,,351,28,0.035,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/10/2021,10312,37,42.143,106,0,0.571,129153.464,463.409,527.822,1327.605,0,7.157,0.92,,,,,,,,,,,,,531,6.719,0.0759,13.2,tests performed,1291,1291,,,,28,1.62,1.62,,,351,28,0.035,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/11/2021,10352,40,40.286,106,0,0.429,129654.447,500.983,504.562,1327.605,0,5.368,0.92,,,,,,,,,,,,,539,6.82,0.0673,14.9,tests performed,,,,,,48,,,,,601,48,0.06,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/12/2021,10391,39,36.286,106,0,0.429,130142.905,488.459,454.463,1327.605,0,5.368,0.92,,,,,,,,,,,,,546,6.908,0.0667,15,tests performed,1622,1622,,,,68,2.03,2.03,,,852,68,0.085,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/13/2021,10427,36,36.429,106,0,0.286,130593.79,450.885,456.253,1327.605,0,3.578,0.92,,,,,,,,,,,,,553,6.997,0.0664,15.1,tests performed,,,,,,74,,,,,927,74,0.093,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/14/2021,10463,36,36.714,107,1,0.286,131044.675,450.885,459.831,1340.13,12.525,3.578,0.92,,,,,,,,,,,,,560,7.086,0.0643,15.6,tests performed,,,,,,81,,,,,1014,81,0.101,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/15/2021,10503,40,36,107,0,0.143,131545.658,500.983,450.885,1340.13,0,1.789,0.92,,,,,,,,,152578,,1930.536,,568,7.187,0.0661,15.1,tests performed,,,,,,87,,,,,1090,87,0.109,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/16/2021,10538,35,37.571,107,0,0.143,131984.019,438.36,470.566,1340.13,0,1.789,0.92,,,,,,,,,,,,,535,6.769,0.0649,15.4,tests performed,,,,,,94,,,,,1177,94,0.118,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/17/2021,10555,17,34.714,107,0,0.143,132196.936,212.918,434.782,1340.13,0,1.789,0.92,,,,,,,,,,,,,503,6.364,0.0656,15.2,tests performed,,,,,,100,,,,,1252,100,0.125,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/18/2021,10583,28,33,107,0,0.143,132547.625,350.688,413.311,1340.13,0,1.789,0.92,,,,,,,,,,,,,470,5.947,0.0666,15,tests performed,,,,,,87,,,,,1090,87,0.109,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/19/2021,10610,27,31.286,107,0,0.143,132885.788,338.164,391.84,1340.13,0,1.789,0.92,,,,,,,,,,,,,438,5.542,0.0711,14.1,tests performed,2141,2141,,,,74,2.68,2.68,,,927,74,0.093,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/20/2021,10645,35,31.143,107,0,0.143,133324.149,438.36,390.051,1340.13,0,1.789,0.92,,,,,,,,,,,,,405,5.124,0.0737,13.6,tests performed,,,,,,71,,,,,889,71,0.089,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/21/2021,10672,27,29.857,107,0,0,133662.312,338.164,373.948,1340.13,0,0,0.93,,,,,,,,,,,,,373,4.719,0.0751,13.3,tests performed,,,,,,67,,,,,839,67,0.084,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/22/2021,10699,27,28,107,0,0,134000.476,338.164,350.688,1340.13,0,0,0.93,,,,,,,,,154962,,1960.7,,341,4.315,0.0729,13.7,tests performed,,,,,,64,,,,,802,64,0.08,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/23/2021,10712,13,24.857,109,2,0.286,134163.295,162.82,311.325,1365.179,25.049,3.578,0.93,,,,,,,,,,,,,341,4.315,0.0771,13,tests performed,,,,,,60,,,,,751,60,0.075,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/24/2021,10739,27,26.286,110,1,0.429,134501.459,338.164,329.218,1377.704,12.525,5.368,0.94,,,,,,,,,,,,,341,4.315,0.0804,12.4,tests performed,2390,2390,,,,57,2.99,2.99,,,714,57,0.071,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/25/2021,10775,36,27.429,110,0,0.429,134952.344,450.885,343.531,1377.704,0,5.368,0.94,,,,,,,,,,,,,341,4.315,0.0792,12.6,tests performed,,,,,,56,,,,,701,47,0.059,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/26/2021,10799,24,27,110,0,0.429,135252.934,300.59,338.164,1377.704,0,5.368,0.95,,,,,,,,,,,,,341,4.315,0.0742,13.5,tests performed,2526,,,,,55,3.16,,,,689,37,0.046,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/27/2021,10822,23,25.286,110,0,0.429,135540.999,288.065,316.693,1377.704,0,5.368,0.95,,,,,,,,,,,,,342,4.327,0.0739,13.5,tests performed,,,,,,63,,,,,789,30,0.038,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2/28/2021,10849,27,25.286,110,0,0.429,135879.163,338.164,316.693,1377.704,0,5.368,0.96,,,,,,,,,,,,,342,4.327,0.0698,14.3,tests performed,,,,,,72,,,,,902,24,0.03,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,114,29.01,26.32,1441.9976
AND,Europe,Andorra,3/1/2021,10866,17,23.857,110,0,0.429,136092.081,212.918,298.801,1377.704,0,5.368,0.96,,,,,,,,,157356,,1990.991,,342,4.327,0.0739,13.5,tests performed,,,,,,80,,,,,1002,17,0.021,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/2/2021,10889,23,25.286,110,0,0.143,136380.146,288.065,316.693,1377.704,0,1.789,0.97,,,,,,,,,,,,,341,4.315,0.0708,14.1,tests performed,,,,,,89,,,,,1115,11,0.014,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/3/2021,10908,19,24.143,110,0,0,136618.113,237.967,302.379,1377.704,0,0,0.98,,,,,,,,,,,,,341,4.315,0.0725,13.8,tests performed,,,,,,97,,,,,1215,4,0.005,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/4/2021,10948,40,24.714,112,2,0.286,137119.096,500.983,309.536,1402.753,25.049,3.578,0.98,,,,,,,,,,,,,340,4.302,0.0744,13.4,tests performed,,,,,,103,,,,,1290,4,0.005,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/5/2021,10976,28,25.286,112,0,0.286,137469.784,350.688,316.693,1402.753,0,3.578,0.99,,,,,,,,,,,,,340,4.302,0.074,13.5,tests performed,,,,,,108,,,,,1353,4,0.005,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/6/2021,10998,22,25.143,112,0,0.286,137745.325,275.541,314.904,1402.753,0,3.578,0.99,,,,,,,,,,,,,339,4.289,0.0716,14,tests performed,,,,,,108,,,,,1353,4,0.005,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/7/2021,11019,21,24.286,112,0,0.286,138008.341,263.016,304.168,1402.753,0,3.578,1,,,,,,,,,,,,,339,4.289,0.0742,13.5,tests performed,,,,,,108,,,,,1353,4,0.005,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/8/2021,11042,23,25.143,112,0,0.286,138296.407,288.065,314.904,1402.753,0,3.578,1.01,,,,,,,,,159725,,2020.966,,338,4.277,0.0761,13.1,tests performed,3611,2439,1172,,,108,4.52,3.05,1.47,,1353,4,0.005,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/9/2021,11069,27,25.714,112,0,0.286,138634.57,338.164,322.061,1402.753,0,3.578,1.01,,,,,,,,,,,,,338,4.277,0.0765,13.1,tests performed,,,,,,186,,,,,2330,90,0.113,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/10/2021,11089,20,25.857,112,0,0.286,138885.062,250.492,323.85,1402.753,0,3.578,1.02,,,,,,,,,,,,,337,4.264,0.0772,13,tests performed,4914,3650,1264,,,264,6.15,4.57,1.58,,3306,176,0.22,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/11/2021,11130,41,26,112,0,0,139398.57,513.508,325.639,1402.753,0,0,1.03,,,,,,,,,,,,,337,4.264,0.0653,15.3,tests performed,,,,,,347,,,,,4346,274,0.343,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/12/2021,11199,69,31.857,112,0,0,140262.766,864.196,398.997,1402.753,0,0,1.04,,,,,,,,,,,,,337,4.264,0.0852,11.7,tests performed,,,,,,430,,,,,5386,372,0.466,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/13/2021,11228,29,32.857,112,0,0,140625.978,363.213,411.522,1402.753,0,0,1.04,,,,,,,,,,,,,336,4.251,0.0889,11.3,tests performed,,,,,,513,,,,,6425,470,0.589,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/14/2021,11228,0,29.857,112,0,0,140625.978,0,373.948,1402.753,0,0,1.04,,,,,,,,,,,,,336,4.251,0.0952,10.5,tests performed,,,,,,596,,,,,7465,568,0.711,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/15/2021,11266,38,32,113,1,0.143,141101.913,475.934,400.787,1415.277,12.525,1.789,1.04,,,,,,,,,162071,,2050.649,,335,4.239,0.0938,10.7,tests performed,8363,7098,1265,,,679,10.47,8.89,1.58,,8504,666,0.834,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/16/2021,11289,23,31.429,113,0,0.143,141389.978,288.065,393.63,1415.277,0,1.789,1.04,,,,,,,,,,,,,340,4.302,0.0966,10.3,tests performed,,,,,,619,,,,,7753,597,0.748,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/17/2021,11319,30,32.857,113,0,0.143,141765.715,375.737,411.522,1415.277,0,1.789,1.05,,,,,,,,,,,,,345,4.365,0.0952,10.5,tests performed,,,,,,559,,,,,7001,529,0.663,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/18/2021,11360,41,32.857,113,0,0.143,142279.223,513.508,411.522,1415.277,0,1.789,1.05,,,,,,,,,,,,,350,4.428,0.1073,9.3,tests performed,,,,,,493,,,,,6175,449,0.562,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/19/2021,11393,33,27.714,113,0,0.143,142692.534,413.311,347.11,1415.277,0,1.789,1.05,,,,,,,,,,,,,355,4.492,0.0934,10.7,tests performed,9288,,,,,428,11.63,,,,5361,369,0.462,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/20/2021,11431,38,29,113,0,0.143,143168.468,475.934,363.213,1415.277,0,1.789,1.05,,,,,,,,,,,,,360,4.555,0.1004,10,tests performed,,,,,,357,,,,,4471,288,0.361,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/21/2021,11481,50,36.143,113,0,0.143,143794.697,626.229,452.674,1415.277,0,1.789,1.05,,,,,,,,,,,,,366,4.631,0.098,10.2,tests performed,,,,,,287,,,,,3595,208,0.261,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/22/2021,11517,36,35.857,113,0,0,144245.582,450.885,449.096,1415.277,0,0,1.05,,,,,,,,,164665,,2083.47,,371,4.694,0.0986,10.1,tests performed,,,,,,217,,,,,2718,128,0.16,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/23/2021,11545,28,36.571,113,0,0,144596.27,350.688,458.042,1415.277,0,0,1.05,,,,,,,,,,,,,391,4.947,0.0994,10.1,tests performed,,,,,,212,,,,,2655,128,0.16,55.56,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/24/2021,11591,46,38.857,113,0,0,145172.401,576.131,486.669,1415.277,0,0,1.05,,,,,,,,,,,,,411,5.2,0.0966,10.3,tests performed,,,,,,207,,,,,2593,128,0.16,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/25/2021,11638,47,39.714,114,1,0.143,145761.056,588.655,497.405,1427.802,12.525,1.789,1.05,,,,,,,,,,,,,431,5.453,0.0974,10.3,tests performed,,,,,,202,,,,,2530,128,0.16,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/26/2021,11687,49,42,114,0,0.143,146374.76,613.704,526.032,1427.802,0,1.789,1.05,,,,,,,,,,,,,451,5.706,0.0953,10.5,tests performed,,,,,,197,,,,,2467,128,0.16,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/27/2021,11732,45,43,114,0,0.143,146938.367,563.606,538.557,1427.802,0,1.789,1.05,,,,,,,,,,,,,471,5.959,0.0995,10.1,tests performed,,,,,,197,,,,,2467,128,0.16,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/28/2021,11809,77,46.857,115,1,0.286,147902.759,964.393,586.866,1440.327,12.525,3.578,1.04,,,,,,,,,,,,,491,6.213,0.0969,10.3,tests performed,,,,,,197,,,,,2467,128,0.16,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/29/2021,11850,41,47.571,115,0,0.286,148416.267,513.508,595.812,1440.327,0,3.578,1.04,,,,,,,,,168244,,2128.755,,511,6.466,0.0959,10.4,tests performed,,,,,,197,,,,,2467,128,0.16,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,3/30/2021,11888,38,49,115,0,0.286,148892.201,475.934,613.704,1440.327,0,3.578,1.03,,,,,,,,,,,,,504,6.377,0.1001,10,tests performed,,,,,,197,,,,,2467,128,0.16,52.78,163.755,,,,,,109.135,7.97,29,37.8,,,83.73,0.868,79843,,,,
